File,SentenceNumber,Sentence,Translation,TimeStamp,author,raw,authorEmoji,textEmoji,authorNon,textNon
D_1,10,"‎27 / 04 / 18 , 14 : 06 - Bullo1 : Be ovvio Bullo2 lui è il re degli sfigati","‎27 / 04 / 18 , 14 : 06 - Bullo1 : Of course Bully2 is the king of losers.","27 / 04 / 18 , 14 : 06", - Bullo1 , Of course Bully2 is the king of losers.,- Bullo1,Of course Bully2 is the king of losers.,- Bullo1,Of course Bully2 is the king of losers.
D_1,11,"‎27 / 04 / 18 , 14 : 06 - Bullo1 : Un cesso vivente","‎27 / 04 / 18 , 14 : 06 - Bullo1 : A living toilet.","27 / 04 / 18 , 14 : 06", - Bullo1 , A living toilet.,- Bullo1,A living toilet.,- Bullo1,A living toilet.
D_1,12,"‎27 / 04 / 18 , 14 : 06 - Bullo2 : ovvioooo","‎27 / 04 / 18 , 14 : 06 - Bullo2 : Of course","27 / 04 / 18 , 14 : 06", - Bullo2 , Of course,- Bullo2,Of course,- Bullo2,Of course
D_1,13,"‎27 / 04 / 18 , 14 : 07 - Bullo1 : &#128169; &#128169; &#128169; &#128169; &#128169; &#128169;","‎27 / 04 / 18 , 14 : 07 - Bullo1 : &#128169; &#128169; &#128169; &#128169; &#128169; &#128169;","27 / 04 / 18 , 14 : 07", - Bullo1 , &#128169; &#128169; &#128169; &#128169; &#128169; &#128169;,- Bullo1,💩 💩 💩 💩 💩 💩,- Bullo1,     
D_1,14,"‎27 / 04 / 18 , 14 : 08 - Bullo1 : Be lui che è","‎27 / 04 / 18 , 14 : 08 - Bullo1 : Well he is","27 / 04 / 18 , 14 : 08", - Bullo1 , Well he is,- Bullo1,Well he is,- Bullo1,Well he is
D_1,15,"‎27 / 04 / 18 , 14 : 08 - Bullo1 : &#128514;","‎27 / 04 / 18 , 14 : 08 - Bullo1 : &#128514;","27 / 04 / 18 , 14 : 08", - Bullo1 , &#128514;,- Bullo1,😂,- Bullo1,
D_1,16,"‎27 / 04 / 18 , 14 : 09 - SupportoVittima1 : &#128514; &#128514;","‎27 / 04 / 18 , 14 : 09 - SupportoVittima1 : &#128514; &#128514;","27 / 04 / 18 , 14 : 09", - SupportoVittima1 , &#128514; &#128514;,- SupportoVittima1,😂 😂,- SupportoVittima1, 
D_1,17,"‎27 / 04 / 18 , 14 : 09 - Bullo2 : ah beh decisamente una donna","‎27 / 04 / 18 , 14 : 09 - Bullo2 : ah well, definitely a woman","27 / 04 / 18 , 14 : 09", - Bullo2 ," ah well, definitely a woman",- Bullo2,"ah well, definitely a woman",- Bullo2,"ah well, definitely a woman"
D_1,18,"‎27 / 04 / 18 , 14 : 09 - Vittima : non mi sembra . . .","‎27 / 04 / 18 , 14 : 09 - Vittima : I do not think so ...","27 / 04 / 18 , 14 : 09", - Vittima , I do not think so ...,- Vittima,I do not think so ...,- Vittima,I do not think so ...
D_1,19,"‎27 / 04 / 18 , 14 : 09 - Vittima : a me piace quel video","‎27 / 04 / 18 , 14 : 09 - Vittima : I like that video","27 / 04 / 18 , 14 : 09", - Vittima , I like that video,- Vittima,I like that video,- Vittima,I like that video
D_1,20,"‎27 / 04 / 18 , 14 : 09 - Bullo1 : Be a noi no","‎27 / 04 / 18 , 14 : 09 - Bullo1 : Well we don't","27 / 04 / 18 , 14 : 09", - Bullo1 , Well we don't,- Bullo1,Well we don't,- Bullo1,Well we don't
D_1,21,"‎27 / 04 / 18 , 14 : 09 - Bullo2 : fa cagare in poche parole","‎27 / 04 / 18 , 14 : 09 - Bullo2 : It is shit simply put","27 / 04 / 18 , 14 : 09", - Bullo2 , It is shit simply put,- Bullo2,It is shit simply put,- Bullo2,It is shit simply put
D_1,22,"‎27 / 04 / 18 , 14 : 09 - Bullo1 : &#128169;","‎27 / 04 / 18 , 14 : 09 - Bullo1 : &#128169;","27 / 04 / 18 , 14 : 09", - Bullo1 , &#128169;,- Bullo1,💩,- Bullo1,
D_1,23,"‎27 / 04 / 18 , 14 : 10 - SupportoVittima2 : Cosa ridi","‎27 / 04 / 18 , 14 : 10 - SupportoVittima2 : What are you laughing at ?","27 / 04 / 18 , 14 : 10", - SupportoVittima2 , What are you laughing at ?,- SupportoVittima2,What are you laughing at ?,- SupportoVittima2,What are you laughing at ?
D_1,24,"‎27 / 04 / 18 , 14 : 10 - SupportoVittima2 : Stai zitta","‎27 / 04 / 18 , 14 : 10 - SupportoVittima2 : Shut up.","27 / 04 / 18 , 14 : 10", - SupportoVittima2 , Shut up.,- SupportoVittima2,Shut up.,- SupportoVittima2,Shut up.
D_1,25,"‎27 / 04 / 18 , 14 : 10 - Bullo1 : Ma stai zitto tu sfigato","‎27 / 04 / 18 , 14 : 10 - Bullo1 : Shut up you loser!","27 / 04 / 18 , 14 : 10", - Bullo1 , Shut up you loser!,- Bullo1,Shut up you loser!,- Bullo1,Shut up you loser!
D_1,26,"‎27 / 04 / 18 , 14 : 10 - Bullo2 : arriva il secondo sfigato di turno","‎27 / 04 / 18 , 14 : 10 - Bullo2 : Here comes the second loser on duty","27 / 04 / 18 , 14 : 10", - Bullo2 , Here comes the second loser on duty,- Bullo2,Here comes the second loser on duty,- Bullo2,Here comes the second loser on duty
D_1,27,"‎27 / 04 / 18 , 14 : 10 - SupportoBullo1 : Haha é già","27 / 04 / 18 , 14 : 10 - SupportoBullo1 : Haha Yep","27 / 04 / 18 , 14 : 10", - SupportoBullo1 , Haha Yep,- SupportoBullo1,Haha Yep,- SupportoBullo1,Haha Yep
D_1,28,"‎27 / 04 / 18 , 14 : 11 - SupportoVittima2 : Se Non la smetti la vedrai con tutti noi","‎27 / 04 / 18 , 14 : 11 - SupportoVittima2 : If you don't stop, you'll have to deal with all of us","27 / 04 / 18 , 14 : 11", - SupportoVittima2 ," If you don't stop, you'll have to deal with all of us",- SupportoVittima2,"If you don't stop, you'll have to deal with all of us",- SupportoVittima2,"If you don't stop, you'll have to deal with all of us"
D_1,29,"‎27 / 04 / 18 , 14 : 11 - Bullo1 : A si con i vostri amici sfigati che","‎27 / 04 / 18 , 14 : 11 - Bullo1 : Oh yes, with your friends losers who…","27 / 04 / 18 , 14 : 11", - Bullo1 ," Oh yes, with your friends losers who…",- Bullo1,"Oh yes, with your friends losers who…",- Bullo1,"Oh yes, with your friends losers who…"
D_1,30,"‎27 / 04 / 18 , 14 : 11 - Vittima : come se voi non abbiate mai fatto video su musically","‎27 / 04 / 18 , 14 : 11 - Vittima : As if you've never made videos on musically.","27 / 04 / 18 , 14 : 11", - Vittima , As if you've never made videos on musically.,- Vittima,As if you've never made videos on musically.,- Vittima,As if you've never made videos on musically.
D_1,31,"‎27 / 04 / 18 , 14 : 11 - Bullo1 : Non sanno amnco tirare un pugno","‎27 / 04 / 18 , 14 : 11 - Bullo1 : They can't even throw a punch","27 / 04 / 18 , 14 : 11", - Bullo1 , They can't even throw a punch,- Bullo1,They can't even throw a punch,- Bullo1,They can't even throw a punch
D_1,32,"‎27 / 04 / 18 , 14 : 11 - Vittima : e sappiate ballare benissimo","‎27 / 04 / 18 , 14 : 11 - Vittima : and you can dance very well","27 / 04 / 18 , 14 : 11", - Vittima , and you can dance very well,- Vittima,and you can dance very well,- Vittima,and you can dance very well
D_1,33,"‎27 / 04 / 18 , 14 : 11 - SupportoVittima2 : Ecco","‎27 / 04 / 18 , 14 : 11 - SupportoVittima2 : Here","27 / 04 / 18 , 14 : 11", - SupportoVittima2 , Here,- SupportoVittima2,Here,- SupportoVittima2,Here
D_1,34,"‎27 / 04 / 18 , 14 : 11 - Bullo2 : almeno i nostri sono decenti ahahaha","‎27 / 04 / 18 , 14 : 11 - Bullo2 : at least ours are decent ahahaha","27 / 04 / 18 , 14 : 11", - Bullo2 , at least ours are decent ahahaha,- Bullo2,at least ours are decent ahahaha,- Bullo2,at least ours are decent ahahaha
D_1,35,"‎27 / 04 / 18 , 14 : 12 - Bullo2 : appunto","‎27 / 04 / 18 , 14 : 12 - Bullo2 : Exactly","27 / 04 / 18 , 14 : 12", - Bullo2 , Exactly,- Bullo2,Exactly,- Bullo2,Exactly
D_1,36,"‎27 / 04 / 18 , 14 : 12 - Bullo1 : Manco*","‎27 / 04 / 18 , 14 : 12 - Bullo1 : Not even *","27 / 04 / 18 , 14 : 12", - Bullo1 , Not even *,- Bullo1,Not even *,- Bullo1,Not even *
D_1,37,"‎27 / 04 / 18 , 14 : 12 - SupportoVittima2 : Sfigata","‎27 / 04 / 18 , 14 : 12 - SupportoVittima2 : Loser","27 / 04 / 18 , 14 : 12", - SupportoVittima2 , Loser,- SupportoVittima2,Loser,- SupportoVittima2,Loser
D_1,38,"‎27 / 04 / 18 , 14 : 12 - Bullo1 : Ci vogliono tirare i libri","‎27 / 04 / 18 , 14 : 12 - Bullo1 : They want to throw our books","27 / 04 / 18 , 14 : 12", - Bullo1 , They want to throw our books,- Bullo1,They want to throw our books,- Bullo1,They want to throw our books
D_1,39,"‎27 / 04 / 18 , 14 : 12 - SupportoVittima2 : Stai zitta","‎27 / 04 / 18 , 14 : 12 - SupportoVittima2 : Shut up!","27 / 04 / 18 , 14 : 12", - SupportoVittima2 , Shut up!,- SupportoVittima2,Shut up!,- SupportoVittima2,Shut up!
D_1,40,"‎27 / 04 / 18 , 14 : 12 - Bullo1 : &#128514;","‎27 / 04 / 18 , 14 : 12 - Bullo1 : &#128514;","27 / 04 / 18 , 14 : 12", - Bullo1 , &#128514;,- Bullo1,😂,- Bullo1,
D_1,41,"‎27 / 04 / 18 , 14 : 12 - Bullo1 : A si i dizionari","‎27 / 04 / 18 , 14 : 12 - Bullo1 : Oh yes the dictionaries","27 / 04 / 18 , 14 : 12", - Bullo1 , Oh yes the dictionaries,- Bullo1,Oh yes the dictionaries,- Bullo1,Oh yes the dictionaries
D_1,42,"‎27 / 04 / 18 , 14 : 12 - SupportoVittima2 : Vai a vagare &#128169;","‎27 / 04 / 18 , 14 : 12 - SupportoVittima2 : F**k off &#128169;","27 / 04 / 18 , 14 : 12", - SupportoVittima2 , F**k off &#128169;,- SupportoVittima2,F**k off 💩,- SupportoVittima2,F**k off 
D_1,43,"‎27 / 04 / 18 , 14 : 12 - SupportoBullo1 : Almeno non sembriamo un elefante","‎27 / 04 / 18 , 14 : 12 - SupportoBullo1 : At least we do not look like an elephant","27 / 04 / 18 , 14 : 12", - SupportoBullo1 , At least we do not look like an elephant,- SupportoBullo1,At least we do not look like an elephant,- SupportoBullo1,At least we do not look like an elephant
D_1,44,"‎27 / 04 / 18 , 14 : 13 - Bullo2 : che paura","‎27 / 04 / 18 , 14 : 13 - Bullo2 : How scary","27 / 04 / 18 , 14 : 13", - Bullo2 , How scary,- Bullo2,How scary,- Bullo2,How scary
D_1,45,"‎27 / 04 / 18 , 14 : 13 - Bullo1 : &#128514;","‎27 / 04 / 18 , 14 : 13 - Bullo1 : &#128514;","27 / 04 / 18 , 14 : 13", - Bullo1 , &#128514;,- Bullo1,😂,- Bullo1,
D_1,46,"‎27 / 04 / 18 , 14 : 13 - SupportoBullo1 : Wow l'italiano é molto presente qui","‎27 / 04 / 18 , 14 : 13 - SupportoBullo1 : Wow Italian is very present here.","27 / 04 / 18 , 14 : 13", - SupportoBullo1 , Wow Italian is very present here.,- SupportoBullo1,Wow Italian is very present here.,- SupportoBullo1,Wow Italian is very present here.
D_1,47,"‎27 / 04 / 18 , 14 : 13 - Bullo2 : gia","‎27 / 04 / 18 , 14 : 13 - Bullo2 : Yep","27 / 04 / 18 , 14 : 13", - Bullo2 , Yep,- Bullo2,Yep,- Bullo2,Yep
D_1,48,"‎27 / 04 / 18 , 14 : 14 - SupportoBullo1 : P . . ? P . . cosa petto ? Pettinatura ?","‎27 / 04 / 18 , 14 : 14 - SupportoBullo1 : P . . ? P . . chest what? Hairdo?","27 / 04 / 18 , 14 : 14", - SupportoBullo1 , P . . ? P . . chest what? Hairdo?,- SupportoBullo1,P . . ? P . . chest what? Hairdo?,- SupportoBullo1,P . . ? P . . chest what? Hairdo?
D_1,49,"‎27 / 04 / 18 , 14 : 14 - SupportoBullo1 : É inutile che cancelli","‎27 / 04 / 18 , 14 : 14 - SupportoBullo1 : It is useless to delete","27 / 04 / 18 , 14 : 14", - SupportoBullo1 , It is useless to delete,- SupportoBullo1,It is useless to delete,- SupportoBullo1,It is useless to delete
D_1,50,"‎27 / 04 / 18 , 14 : 15 - SupportoBullo1 : O come Pagliaccio ?","‎27 / 04 / 18 , 14 : 15 - SupportoBullo1 : Or as a clown?","27 / 04 / 18 , 14 : 15", - SupportoBullo1 , Or as a clown?,- SupportoBullo1,Or as a clown?,- SupportoBullo1,Or as a clown?
D_1,51,"‎27 / 04 / 18 , 14 : 15 - Bullo2 : pettine ahahha","‎27 / 04 / 18 , 14 : 15 - Bullo2 : comb ahahha","27 / 04 / 18 , 14 : 15", - Bullo2 , comb ahahha,- Bullo2,comb ahahha,- Bullo2,comb ahahha
D_1,52,"‎27 / 04 / 18 , 14 : 15 - Bullo1 : Si come Vittima","‎27 / 04 / 18 , 14 : 15 - Bullo1 : Yes like Vittima","27 / 04 / 18 , 14 : 15", - Bullo1 , Yes like Vittima,- Bullo1,Yes like Vittima,- Bullo1,Yes like Vittima
D_1,53,"‎27 / 04 / 18 , 14 : 15 - Bullo2 : ahahahahahahahah ahahaha","‎27 / 04 / 18 , 14 : 15 - Bullo2 : ahahahahahahah ahahaha","27 / 04 / 18 , 14 : 15", - Bullo2 , ahahahahahahah ahahaha,- Bullo2,ahahahahahahah ahahaha,- Bullo2,ahahahahahahah ahahaha
D_1,54,"‎27 / 04 / 18 , 14 : 15 - Bullo1 : Vittima","‎27 / 04 / 18 , 14 : 15 - Bullo1 : Vittima","27 / 04 / 18 , 14 : 15", - Bullo1 , Vittima,- Bullo1,Vittima,- Bullo1,Vittima
D_1,55,"‎27 / 04 / 18 , 14 : 15 - SupportoBullo1 : Quello lo é il tuo amico Vittima","‎27 / 04 / 18 , 14 : 15 - SupportoBullo1 : That's your friend, Vittima.","27 / 04 / 18 , 14 : 15", - SupportoBullo1 ," That's your friend, Vittima.",- SupportoBullo1,"That's your friend, Vittima.",- SupportoBullo1,"That's your friend, Vittima."
D_1,56,"‎27 / 04 / 18 , 14 : 15 - SupportoVittima2 : State zitte sfigate","‎27 / 04 / 18 , 14 : 15 - SupportoVittima2 : Shut up you losers","27 / 04 / 18 , 14 : 15", - SupportoVittima2 , Shut up you losers,- SupportoVittima2,Shut up you losers,- SupportoVittima2,Shut up you losers
D_1,57,"‎27 / 04 / 18 , 14 : 15 - SupportoBullo1 : Haha mi hai preceduta &#128514;","‎27 / 04 / 18 , 14 : 15 - SupportoBullo1 : Haha you beat me to it &#128514;","27 / 04 / 18 , 14 : 15", - SupportoBullo1 , Haha you beat me to it &#128514;,- SupportoBullo1,Haha you beat me to it 😂,- SupportoBullo1,Haha you beat me to it 
D_1,58,"‎27 / 04 / 18 , 14 : 15 - Bullo1 : &#128514;","‎27 / 04 / 18 , 14 : 15 - Bullo1 : &#128514;","27 / 04 / 18 , 14 : 15", - Bullo1 , &#128514;,- Bullo1,😂,- Bullo1,
D_1,59,"‎27 / 04 / 18 , 14 : 16 - Bullo2 : beh il concetto è quello","‎27 / 04 / 18 , 14 : 16 - Bullo2 : well that's the idea","27 / 04 / 18 , 14 : 16", - Bullo2 , well that's the idea,- Bullo2,well that's the idea,- Bullo2,well that's the idea
D_1,60,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo1 : Oo ma tu che vuoi ? ! !","‎27 / 04 / 18 , 14 : 16 - SupportoBullo1 : what do you want? ! !","27 / 04 / 18 , 14 : 16", - SupportoBullo1 , what do you want? ! !,- SupportoBullo1,what do you want? ! !,- SupportoBullo1,what do you want? ! !
D_1,61,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo1 : Cerchi le botte come il tuo amico ? !","‎27 / 04 / 18 , 14 : 16 - SupportoBullo1 : Are you looking for a beating like your friend? !","27 / 04 / 18 , 14 : 16", - SupportoBullo1 , Are you looking for a beating like your friend? !,- SupportoBullo1,Are you looking for a beating like your friend? !,- SupportoBullo1,Are you looking for a beating like your friend? !
D_1,62,"‎27 / 04 / 18 , 14 : 17 - Bullo1 : Appena incontro Vittima lo riempio di botte","‎27 / 04 / 18 , 14 : 17 - Bullo1 : As soon as I meet Vittima I beat him up.","27 / 04 / 18 , 14 : 17", - Bullo1 , As soon as I meet Vittima I beat him up.,- Bullo1,As soon as I meet Vittima I beat him up.,- Bullo1,As soon as I meet Vittima I beat him up.
D_1,63,"‎27 / 04 / 18 , 14 : 17 - SupportoBullo2 : O SupportoVittima2 doma ti pesto","‎27 / 04 / 18 , 14 : 17 - SupportoBullo2 : You, SupportoVittima2 tomorrow I'll beat you up","27 / 04 / 18 , 14 : 17", - SupportoBullo2 ," You, SupportoVittima2 tomorrow I'll beat you up",- SupportoBullo2,"You, SupportoVittima2 tomorrow I'll beat you up",- SupportoBullo2,"You, SupportoVittima2 tomorrow I'll beat you up"
D_1,64,"‎27 / 04 / 18 , 14 : 17 - Vittima : ma che ho fatto di male ?","‎27 / 04 / 18 , 14 : 17 - Vittima : what did I do wrong?","27 / 04 / 18 , 14 : 17", - Vittima , what did I do wrong?,- Vittima,what did I do wrong?,- Vittima,what did I do wrong?
D_1,65,"‎27 / 04 / 18 , 14 : 17 - SupportoVittima2 : Avete rotto lesbiche","‎27 / 04 / 18 , 14 : 17 - SupportoVittima2 : I am fed up, lesbians","27 / 04 / 18 , 14 : 17", - SupportoVittima2 ," I am fed up, lesbians",- SupportoVittima2,"I am fed up, lesbians",- SupportoVittima2,"I am fed up, lesbians"
D_1,66,"‎27 / 04 / 18 , 14 : 17 - Bullo1 : SupportoVittima2 non iniziare","‎27 / 04 / 18 , 14 : 17 - Bullo1 : SupportoVittima2 do not start","27 / 04 / 18 , 14 : 17", - Bullo1 , SupportoVittima2 do not start,- Bullo1,SupportoVittima2 do not start,- Bullo1,SupportoVittima2 do not start
D_1,67,"‎27 / 04 / 18 , 14 : 17 - SupportoVittima2 : Comunque non c'è scuola","‎27 / 04 / 18 , 14 : 17 - SupportoVittima2 : Anyway, there's no school.","27 / 04 / 18 , 14 : 17", - SupportoVittima2 ," Anyway, there's no school.",- SupportoVittima2,"Anyway, there's no school.",- SupportoVittima2,"Anyway, there's no school."
D_1,68,"‎27 / 04 / 18 , 14 : 17 - Bullo2 : hai ballato come una mucca","‎27 / 04 / 18 , 14 : 17 - Bullo2 : you danced like a cow","27 / 04 / 18 , 14 : 17", - Bullo2 , you danced like a cow,- Bullo2,you danced like a cow,- Bullo2,you danced like a cow
D_1,69,"‎27 / 04 / 18 , 14 : 17 - Bullo1 : Lesbiche a chi","‎27 / 04 / 18 , 14 : 17 - Bullo1 : Lesbians to whom?","27 / 04 / 18 , 14 : 17", - Bullo1 , Lesbians to whom?,- Bullo1,Lesbians to whom?,- Bullo1,Lesbians to whom?
D_1,70,"‎27 / 04 / 18 , 14 : 18 - Bullo2 : credendoti figo","‎27 / 04 / 18 , 14 : 18 - Bullo2 : believing you're cool","27 / 04 / 18 , 14 : 18", - Bullo2 , believing you're cool,- Bullo2,believing you're cool,- Bullo2,believing you're cool
D_1,71,"‎27 / 04 / 18 , 14 : 18 - Vittima : Io non mi credo figo","‎27 / 04 / 18 , 14 : 18 - Vittima : I do not think I am cool","27 / 04 / 18 , 14 : 18", - Vittima , I do not think I am cool,- Vittima,I do not think I am cool,- Vittima,I do not think I am cool
D_1,72,"‎27 / 04 / 18 , 14 : 18 - Vittima : mi piace solo ballare","‎27 / 04 / 18 , 14 : 18 - Vittima : I just like to dance","27 / 04 / 18 , 14 : 18", - Vittima , I just like to dance,- Vittima,I just like to dance,- Vittima,I just like to dance
D_1,73,"‎27 / 04 / 18 , 14 : 19 - Bullo1 : &#128004; &#128004; &#128004; &#128004;","‎27 / 04 / 18 , 14 : 19 - Bullo1 : &#128004; &#128004; &#128004; &#128004;","27 / 04 / 18 , 14 : 19", - Bullo1 , &#128004; &#128004; &#128004; &#128004;,- Bullo1,🐄 🐄 🐄 🐄,- Bullo1,   
D_1,74,"‎27 / 04 / 18 , 14 : 19 - Bullo1 : Ecco cosa sei","‎27 / 04 / 18 , 14 : 19 - Bullo1 : That's what you are","27 / 04 / 18 , 14 : 19", - Bullo1 , That's what you are,- Bullo1,That's what you are,- Bullo1,That's what you are
D_1,75,"‎27 / 04 / 18 , 14 : 19 - Bullo2 : ahahah ahahhahaha","‎27 / 04 / 18 , 14 : 19 - Bullo2 : ahahah ahahhaha","27 / 04 / 18 , 14 : 19", - Bullo2 , ahahah ahahhaha,- Bullo2,ahahah ahahhaha,- Bullo2,ahahah ahahhaha
D_1,76,"‎27 / 04 / 18 , 14 : 20 - SupportoBullo2 : &#128018;eccoti Vittima","‎27 / 04 / 18 , 14 : 20 - SupportoBullo2 : &#128018;here you are Vittima","27 / 04 / 18 , 14 : 20", - SupportoBullo2 , &#128018;here you are Vittima,- SupportoBullo2,&#128018;here you are Vittima,- SupportoBullo2, you are Vittima
D_1,77,"‎27 / 04 / 18 , 14 : 20 - Bullo1 : No è la &#128169; di una &#128004;","‎27 / 04 / 18 , 14 : 20 - Bullo1 : No it is the &#128169; of a &#128004;","27 / 04 / 18 , 14 : 20", - Bullo1 , No it is the &#128169; of a &#128004;,- Bullo1,No it is the 💩 of a 🐄,- Bullo1,No it is the  of a 
D_1,78,"‎27 / 04 / 18 , 14 : 20 - Vittima : grandi , siete meravigliosi compagni di classe","‎27 / 04 / 18 , 14 : 20 - Vittima : Great, you are wonderful classmates","27 / 04 / 18 , 14 : 20", - Vittima ," Great, you are wonderful classmates",- Vittima,"Great, you are wonderful classmates",- Vittima,"Great, you are wonderful classmates"
D_1,79,"‎27 / 04 / 18 , 14 : 20 - Vittima : proprio carini e simpatici","‎27 / 04 / 18 , 14 : 20 - Vittima : just cute and nice","27 / 04 / 18 , 14 : 20", - Vittima , just cute and nice,- Vittima,just cute and nice,- Vittima,just cute and nice
D_1,80,"‎27 / 04 / 18 , 14 : 21 - SupportoBullo2 : Grazie grazie","‎27 / 04 / 18 , 14 : 21 - SupportoBullo2 : thank you thank you","27 / 04 / 18 , 14 : 21", - SupportoBullo2 , thank you thank you,- SupportoBullo2,thank you thank you,- SupportoBullo2,thank you thank you
D_1,81,"‎27 / 04 / 18 , 14 : 21 - SupportoBullo1 : Beh balli male e sei uno sfigato quindi","‎27 / 04 / 18 , 14 : 21 - SupportoBullo1 : Well you dance badly and you are a loser, so","27 / 04 / 18 , 14 : 21", - SupportoBullo1 ," Well you dance badly and you are a loser, so",- SupportoBullo1,"Well you dance badly and you are a loser, so",- SupportoBullo1,"Well you dance badly and you are a loser, so"
D_1,82,"‎27 / 04 / 18 , 14 : 22 - Bullo2 : cambia classe allora che nessuno ti vuole","‎27 / 04 / 18 , 14 : 22 - Bullo2 : change class, nobody wants you.","27 / 04 / 18 , 14 : 22", - Bullo2 ," change class, nobody wants you.",- Bullo2,"change class, nobody wants you.",- Bullo2,"change class, nobody wants you."
D_1,83,"‎27 / 04 / 18 , 14 : 22 - SupportoBullo1 : Più carini di te di sicuro","‎27 / 04 / 18 , 14 : 22 - SupportoBullo1 : Prettier than you for sure","27 / 04 / 18 , 14 : 22", - SupportoBullo1 , Prettier than you for sure,- SupportoBullo1,Prettier than you for sure,- SupportoBullo1,Prettier than you for sure
D_1,84,"‎27 / 04 / 18 , 14 : 22 - Vittima : mica tanto","‎27 / 04 / 18 , 14 : 22 - Vittima : not so much","27 / 04 / 18 , 14 : 22", - Vittima , not so much,- Vittima,not so much,- Vittima,not so much
D_1,85,"‎27 / 04 / 18 , 14 : 23 - SupportoBullo1 : Ma ti sei visto ballare ? ? !","‎27 / 04 / 18 , 14 : 23 - SupportoBullo1 : Did you see yourself dancing? ? !","27 / 04 / 18 , 14 : 23", - SupportoBullo1 , Did you see yourself dancing? ? !,- SupportoBullo1,Did you see yourself dancing? ? !,- SupportoBullo1,Did you see yourself dancing? ? !
