File,SentenceNumber,Sentence,Translation,EntityType,Role,Sarcasm,NonOffensive
C_1,10,"‎28 / 04 / 18 , 14 : 22 - SupportoVittima1 : Poi non rompete a Vittima pk si vede che lui studia e coi no","‎28 / 04 / 18 , 14 : 22 - SupportoVittima1 : Then don't bother Vittima because it is clear that he studies and you don't",Defense,Bystander_defender,False,False
C_1,11,"‎28 / 04 / 18 , 14 : 22 - Bullo2 : Ma che casso c'è ne frega che lui studia e noi no Mona","‎28 / 04 / 18 , 14 : 22 - Bullo2 : What the hell do we care if he studies and we don't, bitch?",Insult-General_Insult,Harasser,False,False
C_1,12,"‎28 / 04 / 18 , 14 : 23 - SupportoBullo3 : Ma stai zitta tu e il tuo fidanzato che studia","‎28 / 04 / 18 , 14 : 23 - SupportoBullo3 : Shut up, you and your boyfriend who studies",Curse_or_Exclusion,Bystander_assistant,False,False
C_1,13,"‎28 / 04 / 18 , 14 : 23 - Bullo2 : Vittima coglione","‎28 / 04 / 18 , 14 : 23 - Bullo2 : Vittima asshole",Insult-General_Insult,Harasser,False,False
C_1,14,"‎28 / 04 / 18 , 14 : 23 - SupportoBullo3 : Hahahahah hai ragione","‎28 / 04 / 18 , 14 : 23 - SupportoBullo3 : Hahahah you are right",Encouragement_to_the_Harasser,Bystander_assistant,False,False
C_1,15,"‎28 / 04 / 18 , 14 : 24 - Vittima : ma non è colpa mia !","‎28 / 04 / 18 , 14 : 24 - Vittima : But it's not my fault!",Defense,Victim,False,False
C_1,16,"‎28 / 04 / 18 , 14 : 24 - Vittima : perché ve la prendete con me","‎28 / 04 / 18 , 14 : 24 - Vittima : Why are you targeting me?",Defense,Victim,False,False
C_1,18,"‎28 / 04 / 18 , 14 : 24 - Vittima : è stata mia madre","‎28 / 04 / 18 , 14 : 24 - Vittima : it was my mother",Defense,Victim,False,False
C_1,20,"‎28 / 04 / 18 , 14 : 24 - Vittima : ma io non ho fatto niente","‎28 / 04 / 18 , 14 : 24 - Vittima : but I have not done anything",Defense,Victim,False,False
C_1,21,"‎28 / 04 / 18 , 14 : 24 - Bullo2 : Tua madre fa schifo quanto te","‎28 / 04 / 18 , 14 : 24 - Bullo2 : Your mother sucks as much as you do",Insult-Attacking_relatives,Harasser,False,False
C_1,22,"‎28 / 04 / 18 , 14 : 25 - Vittima : non offendere mia madre","‎28 / 04 / 18 , 14 : 25 - Vittima : do not offend my mother",Defense,Victim,False,False
C_1,24,"‎28 / 04 / 18 , 14 : 25 - Bullo2 : Sempre li a studiare stai ma fatti una vita cazzo","‎28 / 04 / 18 , 14 : 25 - Bullo2 : You're always studying, but live a f***ing life.",Curse_or_Exclusion,Harasser,False,False
C_1,25,"‎28 / 04 / 18 , 14 : 25 - SupportoVittima1 : Lo volete ccapire che non é colpa sua ma di sua madre","‎28 / 04 / 18 , 14 : 25 - SupportoVittima1 : Do you understand that it's not his fault, it's his mother's fault.",Defense,Bystander_defender,False,False
C_1,26,"‎28 / 04 / 18 , 14 : 25 - Vittima : ma cosa vuoi tu","‎28 / 04 / 18 , 14 : 25 - Vittima : What do you want",Defense,Victim,False,False
C_1,29,"‎28 / 04 / 18 , 14 : 25 - Bullo2 : Studia studia poi tanto da grande pulirai i cessi","‎28 / 04 / 18 , 14 : 25 - Bullo2 : Study, study. When you grow up you'll be cleaning toilets anyway.",Insult-General_Insult,Harasser,False,False
C_1,33,"‎28 / 04 / 18 , 14 : 26 - Vittima : lo dico alla prof che mi offendi","‎28 / 04 / 18 , 14 : 26 - Vittima : I'll tell the teacher that you offend me.",Threat_or_Blackmail,Victim,False,False
C_1,36,"‎28 / 04 / 18 , 14 : 26 - SupportoBullo3 : Ma che testa di cazzo come tua madre","‎28 / 04 / 18 , 14 : 26 - SupportoBullo3 : What a dickhead, like your mother.",Insult-General_Insult,Bystander_assistant,False,False
C_1,36,"‎28 / 04 / 18 , 14 : 26 - SupportoBullo3 : Ma che testa di cazzo come tua madre","‎28 / 04 / 18 , 14 : 26 - SupportoBullo3 : What a dickhead, like your mother.",Insult-General_Insult,Bystander_assistant,False,False
C_1,36,"‎28 / 04 / 18 , 14 : 26 - SupportoBullo3 : Ma che testa di cazzo come tua madre","‎28 / 04 / 18 , 14 : 26 - SupportoBullo3 : What a dickhead, like your mother.",Insult-Attacking_relatives,Bystander_assistant,False,False
C_1,36,"‎28 / 04 / 18 , 14 : 26 - SupportoBullo3 : Ma che testa di cazzo come tua madre","‎28 / 04 / 18 , 14 : 26 - SupportoBullo3 : What a dickhead, like your mother.",Insult-Attacking_relatives,Bystander_assistant,False,False
C_1,38,"‎28 / 04 / 18 , 14 : 27 - Bullo2 : Raga sto qua e già tanto che ha WhatsApp &#129315; &#129315; coglione quanto lo puoi usare il telefono al giorno due minuti ?","‎28 / 04 / 18 , 14 : 27 - Bullo2 :  Guys, it is a wonder that this chap has WhatsApp &#129315; &#129315; asshole how long  can you use the phone per day -  two minutes?",Insult-General_Insult,Harasser,False,False
C_1,38,"‎28 / 04 / 18 , 14 : 27 - Bullo2 : Raga sto qua e già tanto che ha WhatsApp &#129315; &#129315; coglione quanto lo puoi usare il telefono al giorno due minuti ?","‎28 / 04 / 18 , 14 : 27 - Bullo2 :  Guys, it is a wonder that this chap has WhatsApp &#129315; &#129315; asshole how long  can you use the phone per day -  two minutes?",Insult-General_Insult,Harasser,False,False
C_1,38,"‎28 / 04 / 18 , 14 : 27 - Bullo2 : Raga sto qua e già tanto che ha WhatsApp &#129315; &#129315; coglione quanto lo puoi usare il telefono al giorno due minuti ?","‎28 / 04 / 18 , 14 : 27 - Bullo2 :  Guys, it is a wonder that this chap has WhatsApp &#129315; &#129315; asshole how long  can you use the phone per day -  two minutes?",Defamation,Harasser,False,False
C_1,38,"‎28 / 04 / 18 , 14 : 27 - Bullo2 : Raga sto qua e già tanto che ha WhatsApp &#129315; &#129315; coglione quanto lo puoi usare il telefono al giorno due minuti ?","‎28 / 04 / 18 , 14 : 27 - Bullo2 :  Guys, it is a wonder that this chap has WhatsApp &#129315; &#129315; asshole how long  can you use the phone per day -  two minutes?",Defamation,Harasser,False,False
C_1,39,"‎28 / 04 / 18 , 14 : 27 - SupportoBullo3 : Ma stai zitta SupportoVittima1 che tu lavorerai tu ai cessi come te","‎28 / 04 / 18 , 14 : 27 - SupportoBullo3 : Shut up SupportoVittima1 you will work in the toilets like you",Curse_or_Exclusion,Bystander_assistant,False,False
C_1,39,"‎28 / 04 / 18 , 14 : 27 - SupportoBullo3 : Ma stai zitta SupportoVittima1 che tu lavorerai tu ai cessi come te","‎28 / 04 / 18 , 14 : 27 - SupportoBullo3 : Shut up SupportoVittima1 you will work in the toilets like you",Curse_or_Exclusion,Bystander_assistant,False,False
C_1,39,"‎28 / 04 / 18 , 14 : 27 - SupportoBullo3 : Ma stai zitta SupportoVittima1 che tu lavorerai tu ai cessi come te","‎28 / 04 / 18 , 14 : 27 - SupportoBullo3 : Shut up SupportoVittima1 you will work in the toilets like you",Defamation,Bystander_assistant,False,False
C_1,39,"‎28 / 04 / 18 , 14 : 27 - SupportoBullo3 : Ma stai zitta SupportoVittima1 che tu lavorerai tu ai cessi come te","‎28 / 04 / 18 , 14 : 27 - SupportoBullo3 : Shut up SupportoVittima1 you will work in the toilets like you",Defamation,Bystander_assistant,False,False
C_1,40,"‎28 / 04 / 18 , 14 : 27 - SupportoBullo3 : Hahahah hai ragione","‎28 / 04 / 18 , 14 : 27 - SupportoBullo3 : Hahahah you are right",Encouragement_to_the_Harasser,Bystander_assistant,False,False
C_1,41,"‎28 / 04 / 18 , 14 : 27 - Bullo2 : Grande SupportoBullo3","‎28 / 04 / 18 , 14 : 27 - Bullo2 : Great SupportoBullo3",Encouragement_to_the_Harasser,Harasser,False,False
C_1,43,"‎28 / 04 / 18 , 14 : 28 - Bullo2 : Ma stai zitta mona","‎28 / 04 / 18 , 14 : 28 - Bullo2 : shut up bitch",Curse_or_Exclusion,Harasser,False,False
C_1,43,"‎28 / 04 / 18 , 14 : 28 - Bullo2 : Ma stai zitta mona","‎28 / 04 / 18 , 14 : 28 - Bullo2 : shut up bitch",Curse_or_Exclusion,Harasser,False,False
C_1,43,"‎28 / 04 / 18 , 14 : 28 - Bullo2 : Ma stai zitta mona","‎28 / 04 / 18 , 14 : 28 - Bullo2 : shut up bitch",Insult-General_Insult,Harasser,False,False
C_1,43,"‎28 / 04 / 18 , 14 : 28 - Bullo2 : Ma stai zitta mona","‎28 / 04 / 18 , 14 : 28 - Bullo2 : shut up bitch",Insult-General_Insult,Harasser,False,False
C_1,44,"‎28 / 04 / 18 , 14 : 28 - Vittima : mica sono un bambino","‎28 / 04 / 18 , 14 : 28 - Vittima : I am not a child",Defense,Victim,False,False
C_1,45,"‎28 / 04 / 18 , 14 : 28 - SupportoVittima1 : Ma dai che qui sei te il cesso","‎28 / 04 / 18 , 14 : 28 - SupportoVittima1 : Come on, you're the shit here.",Insult-BodyShame,Bystander_assistant,False,False
C_1,47,"‎28 / 04 / 18 , 14 : 28 - Bullo2 : Questo è ritardato","‎28 / 04 / 18 , 14 : 28 - Bullo2 : This one is retarded",Insult-General_Insult,Harasser,False,False
C_1,49,"‎28 / 04 / 18 , 14 : 28 - SupportoBullo3 : Si sì tu sei un bimbo minchia come la tua ragazza SupportoVittima1","‎28 / 04 / 18 , 14 : 28 - SupportoBullo3 : Yes, you are a f***ing kid like your girlfriend SupportoVittima1",Insult-General_Insult,Bystander_assistant,False,False
C_1,49,"‎28 / 04 / 18 , 14 : 28 - SupportoBullo3 : Si sì tu sei un bimbo minchia come la tua ragazza SupportoVittima1","‎28 / 04 / 18 , 14 : 28 - SupportoBullo3 : Yes, you are a f***ing kid like your girlfriend SupportoVittima1",Insult-General_Insult,Bystander_assistant,False,False
C_1,49,"‎28 / 04 / 18 , 14 : 28 - SupportoBullo3 : Si sì tu sei un bimbo minchia come la tua ragazza SupportoVittima1","‎28 / 04 / 18 , 14 : 28 - SupportoBullo3 : Yes, you are a f***ing kid like your girlfriend SupportoVittima1",Insult-Attacking_relatives,Bystander_assistant,False,False
C_1,49,"‎28 / 04 / 18 , 14 : 28 - SupportoBullo3 : Si sì tu sei un bimbo minchia come la tua ragazza SupportoVittima1","‎28 / 04 / 18 , 14 : 28 - SupportoBullo3 : Yes, you are a f***ing kid like your girlfriend SupportoVittima1",Insult-Attacking_relatives,Bystander_assistant,False,False
C_1,56,"‎28 / 04 / 18 , 14 : 29 - Bullo2 : Ma studi tutto il giorno mina ?","‎28 / 04 / 18 , 14 : 29 - Bullo2 : Do you study all day bitch?",Insult-General_Insult,Harasser,False,False
C_1,59,"‎28 / 04 / 18 , 14 : 30 - SupportoBullo1 : Dato che non hai regole vai da tua madre e mandala a fanculo se è stata lei","‎28 / 04 / 18 , 14 : 30 - SupportoBullo1 : Since you don't have any rules, go to your mother and tell her to fuck off, if it was her!",Insult-Attacking_relatives,Bystander_assistant,False,False
C_1,60,"‎28 / 04 / 18 , 14 : 30 - Vittima : che c'è di male se studio ?","‎28 / 04 / 18 , 14 : 30 - Vittima : What's wrong with studying?",Defense,Victim,False,False
C_1,61,"‎28 / 04 / 18 , 14 : 30 - Bullo2 : Ma sei ritardato forte fra","‎28 / 04 / 18 , 14 : 30 - Bullo2 : But you are deeply retarded, bro",Insult-General_Insult,Harasser,False,False
C_1,63,"‎28 / 04 / 18 , 14 : 30 - Vittima : chi sei tu per dirmi cosa devo dirle=","‎28 / 04 / 18 , 14 : 30 - Vittima : who are you to tell me what to tell her=",Defense,Victim,False,False
C_1,64,"‎28 / 04 / 18 , 14 : 30 - SupportoBullo3 : Cosa ma sei tutto fatto coglione","‎28 / 04 / 18 , 14 : 30 - SupportoBullo3 : What? you're a stoned asshole",Insult-General_Insult,Bystander_assistant,False,False
C_1,65,"‎28 / 04 / 18 , 14 : 30 - SupportoBullo3 : Hahaha proprio deficente","‎28 / 04 / 18 , 14 : 30 - SupportoBullo3 : Hahaha you're such a dork",Insult-General_Insult,Bystander_assistant,False,False
C_1,66,"‎28 / 04 / 18 , 14 : 30 - Bullo2 : Si tu studia fai quel cazzo che vuoi ma di a tua madre a quella p . . . . Di non dire più un cazzo ai professori che già abbiamo troppi compiti","‎28 / 04 / 18 , 14 : 30 - Bullo2 : Yes, study, do what the fuck you want but tell your mother that b . . . . Not to tell the teachers anything, we already have too much homework.",Insult-Attacking_relatives,Harasser,False,False
C_1,67,"‎28 / 04 / 18 , 14 : 31 - SupportoBullo1 : Qualcuno perché , per colpa sua ora siamo qui a fare compiti su compiti &#128545;","‎28 / 04 / 18 , 14 : 31 - SupportoBullo1 : Someone because, because of him we are now here doing homework after homework &#128545;",Insult-Attacking_relatives,Bystander_assistant,False,False
C_1,71,"‎28 / 04 / 18 , 14 : 32 - SupportoBullo3 : Si Vittima di a quella tro . . . di tua mamma che non si permetta di dire ai prof di aumentare i compiti","‎28 / 04 / 18 , 14 : 32 - SupportoBullo3 : Yes Vittima, tell that b….... of your mother not to dare tell the teachers to give us more homework.",Insult-Attacking_relatives,Bystander_assistant,False,False
C_1,75,"‎28 / 04 / 18 , 14 : 32 - SupportoBullo1 : Ma vai a fare . . . . Vittima tu e i tuoi compiti","‎28 / 04 / 18 , 14 : 32 - SupportoBullo1 : Go to. . . . Vittima, you and your homework",Insult-General_Insult,Bystander_assistant,False,False
C_1,79,"‎28 / 04 / 18 , 14 : 35 - Bullo2 : Vittima infame per te solo le lame","‎28 / 04 / 18 , 14 : 35 - Bullo2 : Vile Vittima, the knives are out for you.",Threat_or_Blackmail,Harasser,False,False
C_1,82,"‎28 / 04 / 18 , 14 : 36 - Bullo2 : Così magari diventa scemo","‎28 / 04 / 18 , 14 : 36 - Bullo2 : So maybe it becomes dumb",Insult-General_Insult,Harasser,False,False
C_1,83,"‎28 / 04 / 18 , 14 : 36 - SupportoVittima1 : Ma pk ce la avete contro di lui cosa vi ha fatto","‎28 / 04 / 18 , 14 : 36 - SupportoVittima1 :  What is your problem with him what he did to you",Defense,Bystander_defender,False,False
C_1,84,"‎28 / 04 / 18 , 14 : 36 - Bullo2 : Stai zitta","‎28 / 04 / 18 , 14 : 36 - Bullo2 : Shut up!",Curse_or_Exclusion,Harasser,False,False
C_1,85,"‎28 / 04 / 18 , 14 : 36 - SupportoBullo1 : Esci di casa a prenderti un po'di aria vah . . . ma dato che non puoi secchione di merda stai lì sui libri e studia poi vediamo quando sarai al manicomio , asociale del cazzo","‎28 / 04 / 18 , 14 : 36 - SupportoBullo1 : Get out of the house and get some air... but since you can't, you f***ing nerd, stay there and study, then we'll see when you're in the nuthouse, you f***ing unsociable!",Insult-General_Insult,Bystander_assistant,False,False
C_1,87,"‎28 / 04 / 18 , 14 : 37 - Bullo2 : Secchione de mmmmmerrrrrda","‎28 / 04 / 18 , 14 : 37 - Bullo2 : Shitty nerd.",Insult-General_Insult,Harasser,False,False
C_1,91,"‎28 / 04 / 18 , 14 : 39 - Bullo2 : Tutti i secchioni del cazzo sono ritatdati","‎28 / 04 / 18 , 14 : 39 - Bullo2 : All f***ing nerds are retarded",Insult-General_Insult,Harasser,False,False
C_1,92,"‎28 / 04 / 18 , 14 : 40 - SupportoVittima1 : Ha ecco pk sei secchione","‎28 / 04 / 18 , 14 : 40 - SupportoVittima1 : That's why you're a nerd.",Insult-General_Insult,Bystander_defender,False,False
C_1,94,"‎28 / 04 / 18 , 14 : 46 - Vittima : siete voi che non avete la giusta sensibilità","‎28 / 04 / 18 , 14 : 46 - Vittima :  You who do not have the right sensitivity",Defense,Victim,False,False
C_1,95,"‎28 / 04 / 18 , 14 : 46 - Vittima : e sapete solo offendere","‎28 / 04 / 18 , 14 : 46 - Vittima : and you can just offend",Defense,Victim,False,False
C_1,97,"‎28 / 04 / 18 , 14 : 50 - Bullo2 : Stai zitta rincoglionita","‎28 / 04 / 18 , 14 : 50 - Bullo2 : Shut up, you stupid girl!",Insult-General_Insult,Harasser,False,False
C_1,97,"‎28 / 04 / 18 , 14 : 50 - Bullo2 : Stai zitta rincoglionita","‎28 / 04 / 18 , 14 : 50 - Bullo2 : Shut up, you stupid girl!",Insult-General_Insult,Harasser,False,False
C_1,97,"‎28 / 04 / 18 , 14 : 50 - Bullo2 : Stai zitta rincoglionita","‎28 / 04 / 18 , 14 : 50 - Bullo2 : Shut up, you stupid girl!",Curse_or_Exclusion,Harasser,False,False
C_1,97,"‎28 / 04 / 18 , 14 : 50 - Bullo2 : Stai zitta rincoglionita","‎28 / 04 / 18 , 14 : 50 - Bullo2 : Shut up, you stupid girl!",Curse_or_Exclusion,Harasser,False,False
C_1,104,"‎28 / 04 / 18 , 14 : 54 - Vittima : posso non piacere , ma che male c'è se mi piace studiare e leggere","‎28 / 04 / 18 , 14 : 54 - Vittima : I may not be liked but what's wrong with studying and reading?",Defense,Victim,False,False
C_1,106,"‎28 / 04 / 18 , 14 : 57 - Vittima : ma non è vero che sono troppi","‎28 / 04 / 18 , 14 : 57 - Vittima : but it's not true that it is too much",Defense,Victim,False,False
C_1,107,"‎28 / 04 / 18 , 14 : 57 - Vittima : vi sapete solo lametnare","‎28 / 04 / 18 , 14 : 57 - Vittima : you can just complain",Defense,Victim,False,False
C_1,108,"‎28 / 04 / 18 , 14 : 57 - SupportoBullo1 : Studiavi per conto tuo non serviva che anche noi studiassimo in più solo per te coglione","‎28 / 04 / 18 , 14 : 57 - SupportoBullo1 : You were studying on your own. You didn't need us to study extra just for you, asshole.",Insult-General_Insult,Bystander_assistant,False,False
C_1,115,"‎28 / 04 / 18 , 15 : 03 - SupportoVittima2 : Ottima riflessione non asciltarlu","‎28 / 04 / 18 , 15 : 03 - SupportoVittima2 : Good thinking, don't listen to him.",Defense,Bystander_assistant,False,False
C_1,117,"‎28 / 04 / 18 , 18 : 55 - SupportoBullo3 : Hahah fai schifo secchione","‎28 / 04 / 18 , 18 : 55 - SupportoBullo3 : Hahahah you suck, nerd",Insult-General_Insult,Bystander_assistant,False,False
C_1,118,"‎28 / 04 / 18 , 18 : 58 - Bullo1 : Esatto fai cagare &#128169;","‎28 / 04 / 18 , 18 : 58 - Bullo1 : That's right you suck &#128169;",Insult-General_Insult,Harasser,False,False
C_1,118,"‎28 / 04 / 18 , 18 : 58 - Bullo1 : Esatto fai cagare &#128169;","‎28 / 04 / 18 , 18 : 58 - Bullo1 : That's right you suck &#128169;",Insult-General_Insult,Harasser,False,False
C_1,118,"‎28 / 04 / 18 , 18 : 58 - Bullo1 : Esatto fai cagare &#128169;","‎28 / 04 / 18 , 18 : 58 - Bullo1 : That's right you suck &#128169;",Encouragement_to_the_Harasser,Harasser,False,False
C_1,118,"‎28 / 04 / 18 , 18 : 58 - Bullo1 : Esatto fai cagare &#128169;","‎28 / 04 / 18 , 18 : 58 - Bullo1 : That's right you suck &#128169;",Encouragement_to_the_Harasser,Harasser,False,False
C_2,0,"29 / 04 / 18 , 14 : 51 - SupportoBullo1 : Sei una merda percheeee i compiti me li fai tu !","29 / 04 / 18 , 14 : 51 - SupportoBullo1 : You're a shit because now you do my homework!",Insult-General_Insult,Bystander_assistant,False,False
C_2,2,"‎29 / 04 / 18 , 14 : 53 - Bullo2 : Infatti per colpa tua adesso ci tocca stare a casa a fare compiti","‎29 / 04 / 18 , 14 : 53 - Bullo2 : In fact, because of you, now we have to stay home and do homework.",Curse_or_Exclusion,Harasser,False,False
C_2,3,"‎29 / 04 / 18 , 15 : 01 - Vittima : Non è colpa mia .","‎29 / 04 / 18 , 15 : 01 - Vittima : It's not my fault.",Defense,Victim,False,False
C_2,5,"‎29 / 04 / 18 , 15 : 02 - Bullo2 : Secchione di merda","‎29 / 04 / 18 , 15 : 02 - Bullo2 : F***ing nerd.",Insult-General_Insult,Harasser,False,False
C_2,6,"‎29 / 04 / 18 , 15 : 04 - Bullo1 : Devi andare da tua madre che lei si fa tutti sti compiti del cazzo","‎29 / 04 / 18 , 15 : 04 - Bullo1 : You have to go to your mother so she will do all this f***ing  homework.",Insult-Attacking_relatives,Harasser,False,False
