File,SentenceNumber,Sentence
C_1,24,"‎28 / 04 / 18 , 14 : 25 - Bullo2 : Sempre li a studiare stai ma fatti una vita cazzo"
C_1,25,"‎28 / 04 / 18 , 14 : 25 - SupportoVittima1 : Lo volete ccapire che non é colpa sua ma di sua madre"
C_1,26,"‎28 / 04 / 18 , 14 : 25 - Vittima : ma cosa vuoi tu"
C_1,27,"‎28 / 04 / 18 , 14 : 25 - Vittima : a me piace studiare"
C_1,28,"‎28 / 04 / 18 , 14 : 25 - Bullo2 : Io offendo chi voglio"
C_1,29,"‎28 / 04 / 18 , 14 : 25 - Bullo2 : Studia studia poi tanto da grande pulirai i cessi"
C_1,30,"‎28 / 04 / 18 , 14 : 25 - Vittima : magari vi fa bene studiare un po'"
C_1,31,"‎28 / 04 / 18 , 14 : 26 - Vittima : visto che non mi sembra siate bravissimi"
C_1,32,"‎28 / 04 / 18 , 14 : 26 - Vittima : non è vero"
C_1,33,"‎28 / 04 / 18 , 14 : 26 - Vittima : lo dico alla prof che mi offendi"
C_1,34,"‎28 / 04 / 18 , 14 : 26 - Bullo2 : Diglielo"
C_1,35,"‎28 / 04 / 18 , 14 : 26 - Vittima : dopo voglio vedee"
C_1,36,"‎28 / 04 / 18 , 14 : 26 - SupportoBullo3 : Ma che testa di cazzo come tua madre"
C_1,37,"‎28 / 04 / 18 , 14 : 26 - SupportoVittima1 : No carino quello é il tuo lavoro se non inizi a studiare un pò"
C_1,38,"‎28 / 04 / 18 , 14 : 27 - Bullo2 : Raga sto qua e già tanto che ha WhatsApp &#129315; &#129315; coglione quanto lo puoi usare il telefono al giorno due minuti ?"
C_1,39,"‎28 / 04 / 18 , 14 : 27 - SupportoBullo3 : Ma stai zitta SupportoVittima1 che tu lavorerai tu ai cessi come te"
C_1,40,"‎28 / 04 / 18 , 14 : 27 - SupportoBullo3 : Hahahah hai ragione"
C_1,41,"‎28 / 04 / 18 , 14 : 27 - Bullo2 : Grande SupportoBullo3"
C_1,42,"‎28 / 04 / 18 , 14 : 28 - Vittima : io non lo uso spesso perché devo studiare . . . ma non ho regole"
C_1,43,"‎28 / 04 / 18 , 14 : 28 - Bullo2 : Ma stai zitta mona"
C_1,44,"‎28 / 04 / 18 , 14 : 28 - Vittima : mica sono un bambino"
C_1,45,"‎28 / 04 / 18 , 14 : 28 - SupportoVittima1 : Ma dai che qui sei te il cesso"
C_1,46,"‎28 / 04 / 18 , 14 : 28 - Bullo2 : Appunto"
C_1,47,"‎28 / 04 / 18 , 14 : 28 - Bullo2 : Questo è ritardato"
C_1,48,"‎28 / 04 / 18 , 14 : 28 - SupportoVittima1 : Ok"
C_1,49,"‎28 / 04 / 18 , 14 : 28 - SupportoBullo3 : Si sì tu sei un bimbo minchia come la tua ragazza SupportoVittima1"
C_1,50,"‎28 / 04 / 18 , 14 : 28 - Bullo2 : Perfetto"
C_1,51,"‎28 / 04 / 18 , 14 : 29 - SupportoBullo3 : Ok"
C_1,52,"‎28 / 04 / 18 , 14 : 29 - SupportoBullo3 : Perfetto scusa SupportoVittima1"
C_1,53,"‎28 / 04 / 18 , 14 : 29 - SupportoBullo1 : &#128514; &#128514;"
C_1,54,"‎28 / 04 / 18 , 14 : 29 - Vittima : comunque io ho parlato con mia madre e mi ha detto che ha solo suggerito di fare un po' più di compiti perché effettivamente non si studia molto"
C_1,55,"‎28 / 04 / 18 , 14 : 29 - SupportoVittima1 : NON SONO LA SUA RAGAZZAAAAAAAA"
C_1,56,"‎28 / 04 / 18 , 14 : 29 - Bullo2 : Ma studi tutto il giorno mina ?"
C_1,57,"‎28 / 04 / 18 , 14 : 29 - Vittima : e io faccio sempre roba aggiuntiva"
C_1,58,"‎28 / 04 / 18 , 14 : 29 - Bullo2 : Mona*"
C_1,59,"‎28 / 04 / 18 , 14 : 30 - SupportoBullo1 : Dato che non hai regole vai da tua madre e mandala a fanculo se è stata lei"
C_1,60,"‎28 / 04 / 18 , 14 : 30 - Vittima : che c'è di male se studio ?"
C_1,61,"‎28 / 04 / 18 , 14 : 30 - Bullo2 : Ma sei ritardato forte fra"
C_1,62,"‎28 / 04 / 18 , 14 : 30 - Vittima : io a mia madre non dico proprio nulla"
C_1,63,"‎28 / 04 / 18 , 14 : 30 - Vittima : chi sei tu per dirmi cosa devo dirle="
C_1,64,"‎28 / 04 / 18 , 14 : 30 - SupportoBullo3 : Cosa ma sei tutto fatto coglione"
C_1,65,"‎28 / 04 / 18 , 14 : 30 - SupportoBullo3 : Hahaha proprio deficente"
C_1,66,"‎28 / 04 / 18 , 14 : 30 - Bullo2 : Si tu studia fai quel cazzo che vuoi ma di a tua madre a quella p . . . . Di non dire più un cazzo ai professori che già abbiamo troppi compiti"
C_1,67,"‎28 / 04 / 18 , 14 : 31 - SupportoBullo1 : Qualcuno perché , per colpa sua ora siamo qui a fare compiti su compiti &#128545;"
C_1,68,"‎28 / 04 / 18 , 14 : 31 - Bullo2 : Già"
C_1,69,"‎28 / 04 / 18 , 14 : 31 - SupportoVittima1 : Ma tanto non li fate lostesso i compiti quindi non vi cambia niente"
C_1,70,"‎28 / 04 / 18 , 14 : 31 - Bullo2 : Parla lei"
C_1,71,"‎28 / 04 / 18 , 14 : 32 - SupportoBullo3 : Si Vittima di a quella tro . . . di tua mamma che non si permetta di dire ai prof di aumentare i compiti"
C_1,72,"‎28 / 04 / 18 , 14 : 32 - SupportoVittima1 : Si parlo io problemi"
C_1,73,"‎28 / 04 / 18 , 14 : 32 - Bullo2 : Con i compiti che ci ha dato la prof mi ci pulisco il c . . O"
C_1,74,"‎28 / 04 / 18 , 14 : 32 - SupportoBullo3 : Quella che prende sempre 5"
C_1,75,"‎28 / 04 / 18 , 14 : 32 - SupportoBullo1 : Ma vai a fare . . . . Vittima tu e i tuoi compiti"
C_1,76,"‎28 / 04 / 18 , 14 : 33 - SupportoBullo3 : Quindi non è un offesa"
C_1,77,"‎28 / 04 / 18 , 14 : 34 - Bullo2 : Si è un offesa"
C_1,78,"‎28 / 04 / 18 , 14 : 34 - Bullo2 : &#129315;"
C_1,79,"‎28 / 04 / 18 , 14 : 35 - Bullo2 : Vittima infame per te solo le lame"
C_1,80,"‎28 / 04 / 18 , 14 : 35 - SupportoBullo3 : E patate"
C_1,81,"‎28 / 04 / 18 , 14 : 35 - Bullo2 : Si in testa"
C_1,82,"‎28 / 04 / 18 , 14 : 36 - Bullo2 : Così magari diventa scemo"
C_1,83,"‎28 / 04 / 18 , 14 : 36 - SupportoVittima1 : Ma pk ce la avete contro di lui cosa vi ha fatto"
C_1,84,"‎28 / 04 / 18 , 14 : 36 - Bullo2 : Stai zitta"
C_1,85,"‎28 / 04 / 18 , 14 : 36 - SupportoBullo1 : Esci di casa a prenderti un po'di aria vah . . . ma dato che non puoi secchione di merda stai lì sui libri e studia poi vediamo quando sarai al manicomio , asociale del cazzo"
C_1,86,"‎28 / 04 / 18 , 14 : 36 - SupportoVittima1 : Non ci penso neanche"
C_1,87,"‎28 / 04 / 18 , 14 : 37 - Bullo2 : Secchione de mmmmmerrrrrda"
C_1,88,"‎28 / 04 / 18 , 14 : 37 - SupportoBullo1 : E pensaci sì signorina bella guarda che è inutile che li stai dietro anche tu ai i compiti in più da fare"
C_1,89,"‎28 / 04 / 18 , 14 : 38 - SupportoVittima1 : Ma tanto non li facci quindi non me ne freg"
C_1,90,"‎28 / 04 / 18 , 14 : 38 - SupportoVittima1 : *frega"
C_1,91,"‎28 / 04 / 18 , 14 : 39 - Bullo2 : Tutti i secchioni del cazzo sono ritatdati"
C_1,92,"‎28 / 04 / 18 , 14 : 40 - SupportoVittima1 : Ha ecco pk sei secchione"
C_1,93,"‎28 / 04 / 18 , 14 : 46 - Vittima : a me piace leggere"
C_1,94,"‎28 / 04 / 18 , 14 : 46 - Vittima : siete voi che non avete la giusta sensibilità"
C_1,95,"‎28 / 04 / 18 , 14 : 46 - Vittima : e sapete solo offendere"
C_1,96,"‎28 / 04 / 18 , 14 : 49 - SupportoBullo1 : Si scusa ma dato che piace solo a te e a noi no pk tua mamma è andata a dire di aggiungere compiti scusa ? Mica esisti solo tu"
C_1,97,"‎28 / 04 / 18 , 14 : 50 - Bullo2 : Stai zitta rincoglionita"
C_1,98,"‎28 / 04 / 18 , 14 : 50 - SupportoVittima1 : Io sono dalla tua parte ma se scrivi ste cose non lo sono più"
C_1,99,"‎28 / 04 / 18 , 14 : 51 - Vittima : perché magari fa bene anche a voi fare qualche sforzo in più"
C_1,100,"‎28 / 04 / 18 , 14 : 51 - Vittima : magari scoprite che vi piace leggere e studiare"
C_1,101,"‎28 / 04 / 18 , 14 : 52 - Vittima : ‎VID - 20180428 - WA0000 . mp4 ( file allegato )"
C_1,102,"‎28 / 04 / 18 , 14 : 53 - SupportoVittima1 : Vittima io sono dalla tua parte ma se continui cosí non lo sono più"
C_1,103,"‎28 / 04 / 18 , 14 : 54 - Vittima : ma SupportoVittima1 , cosa devo farci"
C_1,104,"‎28 / 04 / 18 , 14 : 54 - Vittima : posso non piacere , ma che male c'è se mi piace studiare e leggere"
C_1,105,"‎28 / 04 / 18 , 14 : 56 - SupportoVittima1 : be per prima cosa ( se non vuoi che tuttti ti odiano ) vai da tua madre e convincila a ritornare dalle prof ( per dirgli che cosí sono troppi i compiti"
C_1,106,"‎28 / 04 / 18 , 14 : 57 - Vittima : ma non è vero che sono troppi"
C_1,107,"‎28 / 04 / 18 , 14 : 57 - Vittima : vi sapete solo lametnare"
C_1,108,"‎28 / 04 / 18 , 14 : 57 - SupportoBullo1 : Studiavi per conto tuo non serviva che anche noi studiassimo in più solo per te coglione"
C_1,109,"‎28 / 04 / 18 , 14 : 58 - Vittima : invece a me sembra che ne abbiate proprio bisogno"
C_1,110,"‎28 / 04 / 18 , 14 : 59 - Vittima : con tutte le parolacce e le offese che mi state rivolgendo"
C_1,111,"‎28 / 04 / 18 , 14 : 59 - SupportoBullo1 : Se volevamo studiare in più lo avremmo fatto in autonomia senza che tu andavi da tua madre"
C_1,112,"‎28 / 04 / 18 , 15 : 00 - SupportoVittima1 : Parla pre te"
C_1,113,"‎28 / 04 / 18 , 15 : 00 - Vittima : mia madre ci tiene che noi ragazzi cresciamo con cultura e conoscenza . . . non con le offese"
C_1,114,"‎28 / 04 / 18 , 15 : 00 - Vittima : magari un giorno la ringrazierete . . . io lo faccio già adesso"
C_1,115,"‎28 / 04 / 18 , 15 : 03 - SupportoVittima2 : Ottima riflessione non asciltarlu"
C_1,116,"‎28 / 04 / 18 , 15 : 03 - SupportoVittima2 : Ascoltarli"
C_1,117,"‎28 / 04 / 18 , 18 : 55 - SupportoBullo3 : Hahah fai schifo secchione"
C_1,118,"‎28 / 04 / 18 , 18 : 58 - Bullo1 : Esatto fai cagare &#128169;"
C_1,119,"‎28 / 04 / 18 , 18 : 59 - SupportoVittima1 : Almeno non viene bocciato come voi pk lui studia"
C_1,120,"‎28 / 04 / 18 , 19 : 00 - Vittima : infatti"
C_2,0,"29 / 04 / 18 , 14 : 51 - SupportoBullo1 : Sei una merda percheeee i compiti me li fai tu !"
C_2,1,"‎29 / 04 / 18 , 14 : 51 - Okay ?"
C_2,2,"‎29 / 04 / 18 , 14 : 53 - Bullo2 : Infatti per colpa tua adesso ci tocca stare a casa a fare compiti"
C_2,3,"‎29 / 04 / 18 , 15 : 01 - Vittima : Non è colpa mia ."
C_2,4,"‎29 / 04 / 18 , 15 : 01 - Vittima : E poi un po' di compiti non sono la fine del mondo . Io li ho fatti in mezz'ora . . ."
C_2,5,"‎29 / 04 / 18 , 15 : 02 - Bullo2 : Secchione di merda"
C_2,6,"‎29 / 04 / 18 , 15 : 04 - Bullo1 : Devi andare da tua madre che lei si fa tutti sti compiti del cazzo"
C_2,7,"‎29 / 04 / 18 , 15 : 52 - SupportoBullo2 : Con questo bel tempo potremo essere in giro e invece siamo chiusi in casa a fare compiti"
C_2,8,"‎29 / 04 / 18 , 20 : 24 - SupportoBullo1 : Già"
